ID_POL;Fecha_Siniestro;TipoSin;Costes
B84277;25/11/2017;RC Material;882
B84278;07/02/2017;RC Material;882
B84282;12/07/2017;RC Material;882
B84293;08/04/2017;RC Material;882
B84332;22/06/2017;RC Material;882
B84347;22/10/2017;RC Material;882
B84349;03/01/2017;RC Material;882
B84350;08/05/2017;RC Material;882
B84363;30/04/2017;RC Material;882
B84370;24/10/2017;RC Material;882
B84377;31/07/2017;RC Material;882
B84384;27/03/2017;RC Material;882
B84387;26/01/2017;RC Material;882
B84387;16/06/2017;RC Material;882
B84390;09/04/2017;RC Material;882
B84395;23/10/2017;RC Material;882
B84401;14/05/2017;RC Material;882
B84401;12/08/2017;RC Material;882
B84402;24/06/2017;RC Material;882
B84417;27/08/2017;RC Material;882
B84422;28/04/2017;RC Material;882
B84431;09/02/2017;RC Material;882
B84435;26/03/2017;RC Material;882
B84456;04/10/2017;RC Material;882
B84459;15/03/2017;RC Material;882
B84459;18/03/2017;RC Material;882
B84459;25/10/2017;RC Material;882
B84467;05/11/2017;RC Material;882
B84493;20/09/2017;RC Material;882
B84499;04/02/2017;RC Material;882
B84500;18/03/2017;RC Material;882
B84509;09/04/2017;RC Material;882
B84516;10/09/2017;RC Material;882
B84520;20/08/2017;RC Material;882
B84547;17/01/2017;RC Material;882
B84547;23/06/2017;RC Material;882
B84550;11/06/2017;RC Material;882
B84551;06/02/2017;RC Material;882
B84554;20/06/2017;RC Material;882
B84560;03/05/2017;RC Material;882
B84566;10/07/2017;RC Material;882
B84566;26/08/2017;RC Material;882
B84578;19/09/2017;RC Material;882
B84581;28/03/2017;RC Material;882
B84582;02/10/2017;RC Material;882
B84602;09/06/2017;RC Material;882
B84603;08/06/2017;RC Material;882
B84616;07/10/2017;RC Material;882
B84617;26/02/2017;RC Material;882
B84630;22/02/2017;RC Material;882
B84630;20/06/2017;RC Material;882
B84630;29/10/2017;RC Material;882
B84641;21/01/2017;RC Material;882
B84648;05/11/2017;RC Material;882
B84649;20/05/2017;RC Material;882
B84660;09/05/2017;RC Material;882
B84666;08/02/2017;RC Material;882
B84669;31/01/2017;RC Material;882
B84671;15/02/2017;RC Material;882
B84683;03/12/2017;RC Material;882
B84694;05/10/2017;RC Material;882
B84700;29/01/2017;RC Material;882
B84718;10/05/2017;RC Material;882
B84718;05/06/2017;RC Material;882
B84772;06/05/2017;RC Material;882
B84773;17/09/2017;RC Material;882
B84788;13/06/2017;RC Material;882
B84789;18/05/2017;RC Material;882
B84790;03/07/2017;RC Material;882
B84802;14/07/2017;RC Material;882
B84802;10/09/2017;RC Material;882
B84805;04/10/2017;RC Material;882
B84808;15/06/2017;RC Material;882
B84808;16/09/2017;RC Material;882
B84815;15/04/2017;RC Material;882
B84820;22/03/2017;RC Material;882
B84838;03/02/2017;RC Material;882
B84846;10/09/2017;RC Material;882
B84870;04/10/2017;RC Material;882
B84876;10/09/2017;RC Material;882
B84879;16/04/2017;RC Material;882
B84884;21/07/2017;RC Material;882
B84909;11/04/2017;RC Material;882
B84909;21/03/2017;RC Material;882
B84914;02/04/2017;RC Material;882
B84925;15/02/2017;RC Material;882
B84941;02/05/2017;RC Material;882
B84948;06/08/2017;RC Material;882
B84951;19/01/2017;RC Material;882
B84968;02/12/2017;RC Material;882
B84969;21/09/2017;RC Material;882
B84971;19/02/2017;RC Material;882
B84989;24/05/2017;RC Material;882
B84989;03/10/2017;RC Material;882
B84991;14/10/2017;RC Material;882
B84997;02/01/2017;RC Material;882
B84999;24/01/2017;RC Material;882
B85014;31/07/2017;RC Material;882
B85028;27/01/2017;RC Material;882
B85031;16/09/2017;RC Material;882
B85038;16/03/2017;RC Material;882
B85039;11/04/2017;RC Material;882
B85042;20/09/2017;RC Material;882
B85046;10/06/2017;RC Material;882
B85056;03/03/2017;RC Material;882
B85056;07/04/2017;RC Material;882
B85109;13/09/2017;RC Material;882
B85112;26/06/2017;RC Material;882
B85130;23/02/2017;RC Material;882
B85130;09/07/2017;RC Material;882
B85147;22/09/2017;RC Material;882
B85155;16/09/2017;RC Material;882
B85167;20/03/2017;RC Material;882
B85176;17/05/2017;RC Material;882
B85179;05/09/2017;RC Material;882
B85188;21/08/2017;RC Material;882
B85200;21/04/2017;RC Material;882
B85209;12/06/2017;RC Material;882
B85214;17/01/2017;RC Material;882
B85217;20/02/2017;RC Material;882
B85223;01/05/2017;RC Material;882
B85230;29/06/2017;RC Material;882
B85243;14/10/2017;RC Material;882
B85251;21/02/2017;RC Material;882
B85267;19/07/2017;RC Material;882
B85280;04/03/2017;RC Material;882
B85287;15/09/2017;RC Material;882
B85289;29/01/2017;RC Material;882
B85318;05/09/2017;RC Material;882
B85328;28/05/2017;RC Material;882
B85344;26/01/2017;RC Material;882
B85349;25/03/2017;RC Material;882
B85353;29/04/2017;RC Material;882
B85366;13/04/2017;RC Material;882
B85369;11/07/2017;RC Material;882
B85372;10/06/2017;RC Material;882
B85378;01/07/2017;RC Material;882
B85409;25/06/2017;RC Material;882
B85414;17/12/2017;RC Material;882
B85424;10/06/2017;RC Material;882
B85432;18/06/2017;RC Material;882
B85440;05/07/2017;RC Material;882
B85445;01/05/2017;RC Material;882
B85449;31/10/2017;RC Material;882
B85459;09/02/2017;RC Material;882
B85459;19/04/2017;RC Material;882
B85486;29/04/2017;RC Material;882
B85486;27/05/2017;RC Material;882
B85511;28/07/2017;RC Material;882
B85520;29/03/2017;RC Material;882
B85520;09/05/2017;RC Material;882
B85523;28/07/2017;RC Material;882
B85540;20/02/2017;RC Material;882
B85551;25/01/2017;RC Material;882
B85564;08/04/2017;RC Material;882
B85581;10/11/2017;RC Material;882
B85608;16/06/2017;RC Material;882
B85618;30/05/2017;RC Material;882
B85620;17/06/2017;RC Material;882
B85620;11/08/2017;RC Material;882
B85629;31/03/2017;RC Material;882
B85644;17/05/2017;RC Material;882
B85644;14/11/2017;RC Material;882
B85661;12/02/2017;RC Material;882
B85671;04/06/2017;RC Material;882
B85689;09/01/2017;RC Material;882
B85714;03/07/2017;RC Material;882
B85714;22/08/2017;RC Material;882
B85739;12/11/2017;RC Material;882
B85743;04/10/2017;RC Material;882
B85748;11/02/2017;RC Material;882
B85756;01/09/2017;RC Material;882
B85758;28/01/2017;RC Material;882
B85761;03/04/2017;RC Material;882
B85761;22/05/2017;RC Material;882
B85772;30/11/2017;RC Material;882
B85786;04/10/2017;RC Material;882
B85811;11/01/2017;RC Material;882
B85813;23/05/2017;RC Material;882
B85819;30/04/2017;RC Material;882
B85819;17/09/2017;RC Material;882
B85824;04/02/2017;RC Material;882
B85831;28/10/2017;RC Material;882
B85838;14/02/2017;RC Material;882
B85856;21/07/2017;RC Material;882
B85871;30/01/2017;RC Material;882
B85871;01/02/2017;RC Material;882
B85871;11/08/2017;RC Material;882
B85877;14/03/2017;RC Material;882
B85880;30/03/2017;RC Material;882
B85916;27/01/2017;RC Material;882
B85919;21/03/2017;RC Material;882
B85919;11/07/2017;RC Material;882
B85928;11/05/2017;RC Material;882
B85938;15/06/2017;RC Material;882
B85948;05/03/2017;RC Material;882
B85959;17/02/2017;RC Material;882
B85966;10/07/2017;RC Material;882
B85997;12/03/2017;RC Material;882
B86001;06/01/2017;RC Material;882
B86004;12/05/2017;RC Material;882
B86005;04/01/2017;RC Material;882
B86023;07/08/2017;RC Material;882
B86027;28/06/2017;RC Material;882
B86029;25/04/2017;RC Material;882
B86037;04/08/2017;RC Material;882
B86051;28/06/2017;RC Material;882
B86066;07/01/2017;RC Material;882
B86068;19/06/2017;RC Material;882
B86074;11/09/2017;RC Material;882
B86077;02/07/2017;RC Material;882
B86086;22/06/2017;RC Material;882
B86091;07/09/2017;RC Material;882
B86116;22/09/2017;RC Material;882
B86133;20/03/2017;RC Material;882
B86141;01/07/2017;RC Material;882
B86143;25/09/2017;RC Material;882
B86152;12/06/2017;RC Material;882
B86160;27/05/2017;RC Material;882
B86168;29/08/2017;RC Material;882
B86171;08/06/2017;RC Material;882
B86174;30/10/2017;RC Material;882
B86184;18/02/2017;RC Material;882
B86184;21/04/2017;RC Material;882
B86191;31/05/2017;RC Material;882
B86196;29/03/2017;RC Material;882
B86196;18/04/2017;RC Material;882
B86196;03/11/2017;RC Material;882
B86213;20/08/2017;RC Material;882
B86218;22/08/2017;RC Material;882
B86229;04/05/2017;RC Material;882
B86245;25/09/2017;RC Material;882
B86248;27/04/2017;RC Material;882
B86254;17/10/2017;RC Material;882
B86265;07/02/2017;RC Material;882
B86265;09/06/2017;RC Material;882
B86281;23/02/2017;RC Material;882
B86283;25/02/2017;RC Material;882
B86285;31/10/2017;RC Material;882
B86291;10/05/2017;RC Material;882
B86293;29/01/2017;RC Material;882
B86315;17/12/2017;RC Material;882
B86324;17/11/2017;RC Material;882
B86331;09/10/2017;RC Material;882
B86345;10/08/2017;RC Material;882
B86347;24/02/2017;RC Material;882
B86354;08/02/2017;RC Material;882
B86360;04/02/2017;RC Material;882
B86364;25/02/2017;RC Material;882
B86410;25/09/2017;RC Material;882
B86412;25/10/2017;RC Material;882
B86421;28/03/2017;RC Material;882
B86423;19/05/2017;RC Material;882
B86431;23/02/2017;RC Material;882
B86432;10/08/2017;RC Material;882
B86436;22/03/2017;RC Material;882
B86445;24/09/2017;RC Material;882
B86463;02/05/2017;RC Material;882
B86473;13/08/2017;RC Material;882
B86510;08/07/2017;RC Material;882
B86521;02/10/2017;RC Material;882
B86525;07/05/2017;RC Material;882
B86535;06/02/2017;RC Material;882
B86541;18/01/2017;RC Material;882
B86550;28/08/2017;RC Material;882
B86568;26/05/2017;RC Material;882
B86569;21/01/2017;RC Material;882
B86582;05/05/2017;RC Material;882
B86592;07/04/2017;RC Material;882
B86627;19/10/2017;RC Material;882
B86630;28/07/2017;RC Material;882
B86641;29/08/2017;RC Material;882
B86646;23/04/2017;RC Material;882
B86652;09/12/2017;RC Material;882
B86684;25/06/2017;RC Material;882
B86689;23/09/2017;RC Material;882
B86726;25/03/2017;RC Material;882
B86733;21/04/2017;RC Material;882
B86749;03/01/2017;RC Material;882
B86749;08/07/2017;RC Material;882
B86754;12/03/2017;RC Material;882
B86763;01/08/2017;RC Material;882
B86769;26/04/2017;RC Material;882
B86773;15/05/2017;RC Material;882
B86790;05/02/2017;RC Material;882
B86797;04/08/2017;RC Material;882
B86800;09/09/2017;RC Material;882
B86831;02/03/2017;RC Material;882
B86832;18/03/2017;RC Material;882
B86832;26/04/2017;RC Material;882
B86840;23/09/2017;RC Material;882
B86845;16/12/2017;RC Material;882
B86857;27/03/2017;RC Material;882
B86858;29/08/2017;RC Material;882
B86862;10/02/2017;RC Material;882
B86863;01/12/2017;RC Material;882
B86863;02/12/2017;RC Material;882
B86878;03/01/2017;RC Material;882
B86887;10/04/2017;RC Material;882
B86887;20/04/2017;RC Material;882
B86890;02/07/2017;RC Material;882
B86892;28/10/2017;RC Material;882
B86900;03/05/2017;RC Material;882
B86912;16/11/2017;RC Material;882
B86918;16/02/2017;RC Material;882
B86921;28/03/2017;RC Material;882
B86924;14/06/2017;RC Material;882
B86929;02/09/2017;RC Material;882
B86942;14/01/2017;RC Material;882
B86948;25/09/2017;RC Material;882
B86956;13/06/2017;RC Material;882
B86958;09/02/2017;RC Material;882
B86963;12/10/2017;RC Material;882
B86969;25/06/2017;RC Material;882
B86969;17/09/2017;RC Material;882
B86982;16/07/2017;RC Material;882
B86986;08/05/2017;RC Material;882
B86990;24/05/2017;RC Material;882
B86990;16/09/2017;RC Material;882
B86992;13/05/2017;RC Material;882
B86994;07/07/2017;RC Material;882
B87003;16/02/2017;RC Material;882
B87004;23/07/2017;RC Material;882
B87008;23/03/2017;RC Material;882
B87010;05/05/2017;RC Material;882
B87011;09/05/2017;RC Material;882
B87015;27/03/2017;RC Material;882
B87050;11/06/2017;RC Material;882
B87054;25/04/2017;RC Material;882
B87057;26/05/2017;RC Material;882
B87058;10/02/2017;RC Material;882
B87070;01/09/2017;RC Material;882
B87075;19/09/2017;RC Material;882
B87076;12/08/2017;RC Material;882
B87076;27/09/2017;RC Material;882
B87100;20/05/2017;RC Material;882
B87116;19/06/2017;RC Material;882
B87156;10/03/2017;RC Material;882
B87159;25/10/2017;RC Material;882
B87160;12/05/2017;RC Material;882
B87166;04/02/2017;RC Material;882
B87169;22/08/2017;RC Material;882
B87170;08/09/2017;RC Material;882
B87179;22/06/2017;RC Material;882
B87223;07/05/2017;RC Material;882
B87226;20/06/2017;RC Material;882
B87230;24/08/2017;RC Material;882
B87240;11/04/2017;RC Material;882
B87253;27/11/2017;RC Material;882
B87265;30/04/2017;RC Material;882
B87273;15/06/2017;RC Material;882
B87281;17/05/2017;RC Material;882
B87294;20/08/2017;RC Material;882
B87309;30/07/2017;RC Material;882
B87315;10/10/2017;RC Material;882
B87317;17/05/2017;RC Material;882
B87320;14/04/2017;RC Material;882
B87321;04/04/2017;RC Material;882
B87321;24/06/2017;RC Material;882
B87324;12/04/2017;RC Material;882
B87360;15/12/2017;RC Material;882
B87370;12/05/2017;RC Material;882
B87376;07/10/2017;RC Material;882
B87383;29/08/2017;RC Material;882
B87391;17/09/2017;RC Material;882
B87394;04/07/2017;RC Material;882
B87397;08/01/2017;RC Material;882
B87402;14/01/2017;RC Material;882
B87429;04/01/2017;RC Material;882
B87430;19/02/2017;RC Material;882
B87430;11/08/2017;RC Material;882
B87452;28/02/2017;RC Material;882
B87452;27/10/2017;RC Material;882
B87482;25/01/2017;RC Material;882
B87502;14/02/2017;RC Material;882
B87506;19/09/2017;RC Material;882
B87510;02/04/2017;RC Material;882
B87533;18/09/2017;RC Material;882
B87546;01/05/2017;RC Material;882
B87558;24/01/2017;RC Material;882
B87558;19/09/2017;RC Material;882
B87563;16/05/2017;RC Material;882
B87584;04/03/2017;RC Material;882
B87584;02/06/2017;RC Material;882
B87604;04/04/2017;RC Material;882
B87617;03/04/2017;RC Material;882
B87669;18/06/2017;RC Material;882
B87672;05/03/2017;RC Material;882
B87679;29/06/2017;RC Material;882
B87688;12/01/2017;RC Material;882
B87695;25/04/2017;RC Material;882
B87706;12/09/2017;RC Material;882
B87731;19/01/2017;RC Material;882
B87743;15/02/2017;RC Material;882
B87752;27/07/2017;RC Material;882
B87753;06/02/2017;RC Material;882
B87757;03/01/2017;RC Material;882
B87761;21/07/2017;RC Material;882
B87763;16/09/2017;RC Material;882
B87775;14/07/2017;RC Material;882
B87777;14/01/2017;RC Material;882
B87780;08/05/2017;RC Material;882
B87787;01/06/2017;RC Material;882
B87801;20/01/2017;RC Material;882
B87806;16/03/2018;RC Material;882
B87827;03/11/2017;RC Material;882
B87834;31/01/2017;RC Material;882
B87834;07/03/2017;RC Material;882
B87837;28/08/2017;RC Material;882
B87839;29/07/2017;RC Material;882
B87865;23/01/2017;RC Material;882
B87868;05/03/2017;RC Material;882
B87871;02/09/2017;RC Material;882
B87893;28/07/2017;RC Material;882
B87900;25/06/2017;RC Material;882
B87900;30/07/2017;RC Material;882
B87909;23/06/2017;RC Material;882
B87910;12/11/2017;RC Material;882
B87925;20/02/2017;RC Material;882
B87956;04/11/2017;RC Material;882
B87964;11/04/2017;RC Material;882
B87977;09/09/2017;RC Material;882
B87980;13/02/2017;RC Material;882
B88000;15/01/2017;RC Material;882
B88002;21/04/2017;RC Material;882
B88026;17/06/2017;RC Material;882
B88042;02/01/2017;RC Material;882
B88042;08/09/2017;RC Material;882
B88048;11/01/2017;RC Material;882
B88059;04/10/2017;RC Material;882
B88062;29/08/2017;RC Material;882
B88072;05/07/2017;RC Material;882
B88072;06/11/2017;RC Material;882
B88078;26/05/2017;RC Material;882
B88111;21/03/2017;RC Material;882
B88137;16/11/2017;RC Material;882
B88143;04/02/2018;RC Material;882
B88143;11/08/2018;RC Material;882
B88153;06/05/2017;RC Material;882
B88153;14/08/2017;RC Material;882
B88155;13/05/2017;RC Material;882
B88156;12/09/2017;RC Material;882
B88159;01/05/2017;RC Material;882
B88173;24/01/2018;RC Material;882
B88176;24/04/2017;RC Material;882
B88181;02/04/2017;RC Material;882
B88183;29/08/2017;RC Material;882
B88197;25/03/2017;RC Material;882
B88200;29/04/2017;RC Material;882
B88200;10/10/2017;RC Material;882
B88234;02/10/2017;RC Material;882
B88236;14/06/2017;RC Material;882
B88239;05/11/2017;RC Material;882
B88244;17/05/2017;RC Material;882
B88245;25/01/2017;RC Material;882
B88247;15/09/2017;RC Material;882
B88248;02/03/2017;RC Material;882
B88252;20/01/2017;RC Material;882
B88255;21/10/2017;RC Material;882
B88259;20/05/2017;RC Material;882
B88270;10/06/2017;RC Material;882
B88274;13/08/2017;RC Material;882
B88278;01/03/2017;RC Material;882
B88285;17/10/2017;RC Material;882
B88306;08/04/2017;RC Material;882
B88306;15/10/2017;RC Material;882
B88309;21/02/2017;RC Material;882
B88315;21/08/2017;RC Material;882
B88316;20/05/2017;RC Material;882
B88332;01/06/2017;RC Material;882
B88335;16/08/2017;RC Material;882
B88338;25/04/2017;RC Material;882
B88339;20/02/2017;RC Material;882
B88340;08/04/2017;RC Material;882
B88342;14/09/2017;RC Material;882
B88347;24/04/2018;RC Material;882
B88357;07/06/2017;RC Material;882
B88360;13/01/2017;RC Material;882
B88367;02/11/2017;RC Material;882
B88390;04/01/2017;RC Material;882
B88405;27/03/2017;RC Material;882
B88411;07/01/2017;RC Material;882
B88419;20/03/2017;RC Material;882
B88438;13/07/2017;RC Material;882
B88440;07/07/2017;RC Material;882
B88452;16/04/2017;RC Material;882
B88452;27/10/2017;RC Material;882
B88458;12/02/2017;RC Material;882
B88481;14/02/2017;RC Material;882
B88493;02/11/2017;RC Material;882
B88498;05/11/2017;RC Material;882
B88504;19/06/2017;RC Material;882
B88506;21/02/2017;RC Material;882
B88507;28/01/2017;RC Material;882
B88507;11/05/2017;RC Material;882
B88538;30/10/2017;RC Material;882
B88558;09/10/2017;RC Material;882
B88589;07/09/2017;RC Material;882
B88596;24/07/2017;RC Material;882
B88622;15/01/2017;RC Material;882
B88623;30/09/2017;RC Material;882
B88624;28/10/2017;RC Material;882
B88627;02/12/2017;RC Material;882
B88646;31/05/2017;RC Material;882
B88662;01/04/2017;RC Material;882
B88669;19/07/2017;RC Material;882
B88678;03/09/2017;RC Material;882
B88689;04/04/2017;RC Material;882
B88705;02/07/2017;RC Material;882
B88707;16/06/2017;RC Material;882
B88709;18/01/2017;RC Material;882
B88720;21/06/2017;RC Material;882
B88739;27/02/2017;RC Material;882
B88745;28/05/2017;RC Material;882
B88751;28/02/2017;RC Material;882
B88757;20/07/2017;RC Material;882
B88758;18/08/2017;RC Material;882
B88772;12/11/2017;RC Material;882
B88775;02/05/2017;RC Material;882
B88801;28/02/2017;RC Material;882
B88850;05/09/2017;RC Material;882
B88863;17/03/2017;RC Material;882
B88879;07/02/2017;RC Material;882
B88883;29/06/2017;RC Material;882
B88883;06/07/2017;RC Material;882
B88900;30/08/2017;RC Material;882
B88909;09/05/2017;RC Material;882
B88946;16/08/2017;RC Material;882
B88958;01/09/2017;RC Material;882
B88968;12/05/2017;RC Material;882
B88968;13/06/2017;RC Material;882
B88973;07/01/2017;RC Material;882
B88982;09/10/2017;RC Material;882
B89003;08/02/2017;RC Material;882
B89005;29/05/2017;RC Material;882
B89005;08/08/2017;RC Material;882
B89010;06/01/2017;RC Material;882
B89025;21/05/2017;RC Material;882
B89028;02/05/2017;RC Material;882
B89028;30/05/2017;RC Material;882
B89054;07/02/2017;RC Material;882
B89076;25/02/2017;RC Material;882
B89076;05/06/2017;RC Material;882
B89076;23/09/2017;RC Material;882
B89081;22/05/2017;RC Material;882
B89081;14/11/2017;RC Material;882
B89091;04/07/2017;RC Material;882
B89100;15/08/2017;RC Material;882
B89103;04/03/2017;RC Material;882
B89114;23/01/2017;RC Material;882
B89125;29/04/2017;RC Material;882
B89130;19/08/2017;RC Material;882
B89195;26/06/2017;RC Material;882
B89234;25/04/2017;RC Material;882
B89280;22/04/2017;RC Material;882
B89285;07/10/2017;RC Material;882
B89291;28/03/2017;RC Material;882
B89296;20/10/2017;RC Material;882
B89303;18/05/2017;RC Material;882
B89315;13/02/2017;RC Material;882
B89328;19/05/2017;RC Material;882
B89337;05/11/2017;RC Material;882
B89338;03/11/2017;RC Material;882
B89347;04/04/2017;RC Material;882
B89354;21/09/2017;RC Material;882
B89365;06/06/2017;RC Material;882
B89373;27/06/2017;RC Material;882
B89383;30/05/2017;RC Material;882
B89391;02/06/2017;RC Material;882
B89401;01/04/2017;RC Material;882
B89418;07/07/2017;RC Material;882
B89421;22/06/2017;RC Material;882
B89422;04/03/2017;RC Material;882
B89451;13/01/2017;RC Material;882
B89452;24/04/2017;RC Material;882
B89457;26/04/2017;RC Material;882
