ID_POL;Antigüedad;Forma_Pago;Comb;Sexo;Bonus_RC;start_date;end_date;Expuestos;Edad_FMT;Valor_FMT;Potencia_FMT;Peso_FMT;Carnet_FMT
B89130;1;A;D;1;50;42736;43053;317;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B89133;4;S;D;2;50;42736;43053;317;03.28-35;04.20-24k;06.150-200;05. 1600;04.8-
B89134;10;A;D;2;40;42736;42822;86;02.25-28;02.10-16k;02.70-90;03. 1200;04.8-
B89135;9;A;D;1;40;42736;43064;328;05.50-65;08.40-60k;07.>200;07. >1800;04.8-
B89136;8;S;D;1;50;42736;43061;325;05.50-65;02.10-16k;03.90-110;04. 1400;04.8-
B89137;10;A;D;2;50;42765;43063;298;05.50-65;02.10-16k;03.90-110;05. 1600;04.8-
B89137;10;A;D;2;50;42736;42764;28;05.50-65;02.10-16k;03.90-110;05. 1600;04.8-
B89138;10;A;D;1;50;42736;43072;336;04.35-50;04.20-24k;05.130-150;04. 1400;04.8-
B89139;10;A;G;1;50;42776;43100;324;04.35-50;04.20-24k;05.130-150;04. 1400;04.8-
B89140;7;A;D;1;50;42736;43073;337;04.35-50;06.30-35k;06.150-200;06. 1800;04.8-
B89141;4;A;D;1;50;42736;43053;317;04.35-50;04.20-24k;04.110-130;05. 1600;04.8-
B89142;6;A;G;1;50;42736;43054;318;04.35-50;03.16-20k;06.150-200;05. 1600;04.8-
B89143;9;A;G;2;40;42736;43055;319;03.28-35;01.<10k;01.<70;02. 1000;02.2-4
B89144;10;A;D;1;50;42736;43054;318;04.35-50;01.<10k;01.<70;03. 1200;04.8-
B89145;6;A;G;2;50;42767;43100;333;04.35-50;02.10-16k;05.130-150;04. 1400;04.8-
B89146;10;A;D;1;50;42736;43053;317;06.>=65;02.10-16k;03.90-110;04. 1400;04.8-
B89147;4;A;D;1;10;43004;43069;65;05.50-65;06.30-35k;05.130-150;06. 1800;04.8-
B89147;10;A;G;1;10;42736;43003;267;05.50-65;01.<10k;01.<70;02. 1000;04.8-
B89148;9;A;G;2;50;42736;43054;318;03.28-35;02.10-16k;03.90-110;03. 1200;04.8-
B89149;6;A;D;2;0;42736;43053;317;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B89150;10;A;G;1;50;42736;43053;317;05.50-65;04.20-24k;04.110-130;05. 1600;04.8-
B89151;1;A;D;2;50;42736;43053;317;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B89154;5;A;D;1;50;42736;43056;320;05.50-65;04.20-24k;03.90-110;07. >1800;04.8-
B89157;10;A;D;1;50;42736;43054;318;05.50-65;01.<10k;01.<70;02. 1000;04.8-
B89158;7;S;D;1;50;42736;43053;317;04.35-50;06.30-35k;06.150-200;06. 1800;04.8-
B89159;10;S;G;1;40;42736;43053;317;01.18-25;02.10-16k;04.110-130;03. 1200;02.2-4
B89160;6;A;G;1;50;42767;43100;333;04.35-50;02.10-16k;05.130-150;04. 1400;04.8-
B89161;7;A;D;1;50;42736;43061;325;05.50-65;04.20-24k;04.110-130;04. 1400;04.8-
B89162;8;A;D;1;50;42736;43053;317;02.25-28;04.20-24k;04.110-130;05. 1600;03.5-7
B89163;10;A;G;2;50;42736;43053;317;04.35-50;01.<10k;03.90-110;02. 1000;04.8-
B89164;8;A;G;2;20;42736;43053;317;05.50-65;02.10-16k;03.90-110;03. 1200;04.8-
B89165;3;A;D;1;50;42736;43086;350;03.28-35;03.16-20k;05.130-150;04. 1400;04.8-
B89167;1;A;G;1;50;42736;43053;317;02.25-28;03.16-20k;05.130-150;04. 1400;03.5-7
B89168;1;A;G;2;50;42736;43053;317;04.35-50;02.10-16k;04.110-130;03. 1200;04.8-
B89169;10;A;D;2;50;42736;42905;169;06.>=65;02.10-16k;03.90-110;04. 1400;04.8-
B89169;10;A;D;2;50;42906;43063;157;06.>=65;02.10-16k;03.90-110;04. 1400;04.8-
B89170;10;A;D;1;50;42736;43097;361;04.35-50;02.10-16k;02.70-90;05. 1600;04.8-
B89171;6;T;D;1;20;42736;43053;317;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B89172;10;A;D;1;50;42736;43069;333;06.>=65;02.10-16k;03.90-110;07. >1800;04.8-
B89173;5;A;D;1;50;42736;43053;317;04.35-50;03.16-20k;02.70-90;03. 1200;04.8-
B89175;8;A;D;1;50;42736;43062;326;03.28-35;02.10-16k;02.70-90;04. 1400;04.8-
B89175;8;A;D;1;50;43063;43100;37;03.28-35;02.10-16k;02.70-90;04. 1400;04.8-
B89176;10;A;D;1;50;42736;43055;319;04.35-50;02.10-16k;02.70-90;03. 1200;04.8-
B89177;10;A;D;1;50;42736;43053;317;02.25-28;04.20-24k;06.150-200;04. 1400;03.5-7
B89178;1;A;D;2;50;42736;43053;317;03.28-35;02.10-16k;03.90-110;04. 1400;04.8-
B89179;2;A;D;1;50;42736;42768;32;04.35-50;04.20-24k;06.150-200;05. 1600;04.8-
B89179;2;A;D;1;50;42769;42770;1;04.35-50;04.20-24k;06.150-200;05. 1600;04.8-
B89179;2;A;D;1;50;42771;43053;282;04.35-50;04.20-24k;06.150-200;05. 1600;04.8-
B89180;5;T;D;1;20;42736;42785;49;03.28-35;02.10-16k;01.<70;04. 1400;04.8-
B89180;5;T;D;1;20;42786;42787;1;03.28-35;02.10-16k;01.<70;04. 1400;04.8-
B89181;6;S;D;2;50;42736;43055;319;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B89182;10;A;D;1;50;42736;42936;200;05.50-65;03.16-20k;04.110-130;04. 1400;04.8-
B89182;10;A;D;1;50;42937;43014;77;05.50-65;03.16-20k;04.110-130;04. 1400;04.8-
B89183;10;S;D;2;40;42736;43053;317;03.28-35;02.10-16k;03.90-110;03. 1200;04.8-
B89184;7;A;D;1;40;42794;43053;259;05.50-65;03.16-20k;04.110-130;05. 1600;04.8-
B89184;10;A;D;1;40;42736;42793;57;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B89185;1;A;D;1;50;42736;43053;317;05.50-65;02.10-16k;01.<70;03. 1200;04.8-
B89186;9;A;D;1;50;42736;42877;141;04.35-50;05.24-30k;05.130-150;05. 1600;04.8-
B89186;10;A;D;1;50;42966;43053;87;04.35-50;01.<10k;02.70-90;04. 1400;04.8-
B89186;10;A;D;1;50;42878;42965;87;04.35-50;01.<10k;02.70-90;04. 1400;04.8-
B89188;10;A;G;1;50;42736;43050;314;05.50-65;02.10-16k;03.90-110;03. 1200;04.8-
B89188;10;A;G;1;50;43051;43100;49;05.50-65;02.10-16k;03.90-110;03. 1200;04.8-
B89190;10;A;G;2;50;42736;43053;317;03.28-35;02.10-16k;03.90-110;04. 1400;03.5-7
B89191;10;A;D;2;20;42736;43053;317;04.35-50;02.10-16k;03.90-110;04. 1400;03.5-7
B89193;1;A;D;1;50;42736;43053;317;06.>=65;02.10-16k;04.110-130;04. 1400;04.8-
B89194;9;A;D;1;20;42736;43053;317;03.28-35;01.<10k;01.<70;03. 1200;03.5-7
B89195;10;A;D;2;50;42736;43053;317;04.35-50;04.20-24k;04.110-130;07. >1800;04.8-
B89196;8;A;D;1;50;42764;43100;336;03.28-35;02.10-16k;02.70-90;03. 1200;04.8-
B89197;10;A;D;1;20;42736;43068;332;04.35-50;01.<10k;01.<70;03. 1200;04.8-
B89199;1;A;D;2;50;42736;43053;317;04.35-50;04.20-24k;05.130-150;05. 1600;04.8-
B89202;4;A;D;2;50;42736;43094;358;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B89203;8;A;D;2;50;42736;43053;317;03.28-35;02.10-16k;03.90-110;04. 1400;04.8-
B89205;7;A;D;1;50;42736;43071;335;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B89206;10;A;D;2;40;42748;43054;306;04.35-50;02.10-16k;02.70-90;03. 1200;04.8-
B89206;10;A;D;2;40;42736;42747;11;04.35-50;02.10-16k;02.70-90;03. 1200;04.8-
B89207;7;A;D;1;40;42736;43053;317;03.28-35;04.20-24k;05.130-150;05. 1600;03.5-7
B89208;10;A;D;2;50;42736;43056;320;05.50-65;02.10-16k;03.90-110;03. 1200;04.8-
B89209;10;A;G;1;50;42736;43053;317;04.35-50;02.10-16k;05.130-150;03. 1200;04.8-
B89210;9;A;D;1;0;42736;43069;333;03.28-35;01.<10k;02.70-90;03. 1200;04.8-
B89211;10;A;G;1;50;42736;43028;292;05.50-65;02.10-16k;04.110-130;04. 1400;04.8-
B89211;10;A;G;1;50;43029;43053;24;05.50-65;02.10-16k;04.110-130;04. 1400;04.8-
B89212;7;A;G;1;40;42736;43053;317;01.18-25;04.20-24k;05.130-150;04. 1400;03.5-7
B89213;6;A;D;2;40;42736;43053;317;05.50-65;04.20-24k;04.110-130;05. 1600;04.8-
B89215;7;A;G;1;50;42736;43053;317;06.>=65;01.<10k;01.<70;02. 1000;04.8-
B89216;9;A;D;2;40;42736;43056;320;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B89217;10;A;G;2;50;42736;43098;362;05.50-65;02.10-16k;03.90-110;03. 1200;04.8-
B89219;5;A;D;1;50;42736;43053;317;05.50-65;04.20-24k;04.110-130;05. 1600;04.8-
B89220;10;A;G;1;50;42736;43053;317;04.35-50;01.<10k;01.<70;01.<800;04.8-
B89221;8;A;D;2;50;42736;43053;317;05.50-65;02.10-16k;03.90-110;04. 1400;04.8-
B89223;3;A;D;1;50;42736;43054;318;04.35-50;07.35-40k;06.150-200;06. 1800;04.8-
B89224;10;A;G;2;50;42736;43053;317;05.50-65;01.<10k;01.<70;02. 1000;04.8-
B89226;1;A;D;1;20;42736;43066;330;03.28-35;02.10-16k;03.90-110;04. 1400;04.8-
B89227;10;A;G;1;50;42736;43053;317;05.50-65;01.<10k;02.70-90;02. 1000;04.8-
B89228;9;S;D;1;20;42736;43053;317;04.35-50;02.10-16k;01.<70;03. 1200;04.8-
B89229;9;A;D;1;50;42736;43059;323;04.35-50;03.16-20k;05.130-150;04. 1400;04.8-
B89230;7;A;D;1;50;42736;43053;317;02.25-28;04.20-24k;06.150-200;04. 1400;04.8-
B89231;10;S;G;2;40;42892;43053;161;01.18-25;01.<10k;01.<70;02. 1000;01.0-1
B89231;10;S;G;2;40;42736;42891;155;01.18-25;01.<10k;01.<70;02. 1000;01.0-1
B89233;0;A;D;1;50;42800;43053;253;05.50-65;03.16-20k;05.130-150;04. 1400;04.8-
B89233;10;A;D;1;50;42736;42799;63;05.50-65;02.10-16k;03.90-110;03. 1200;04.8-
B89234;7;A;D;1;50;42736;43010;274;04.35-50;04.20-24k;05.130-150;05. 1600;04.8-
B89234;7;A;D;1;50;43011;43053;42;04.35-50;04.20-24k;05.130-150;05. 1600;04.8-
B89236;8;A;D;1;50;42736;43058;322;04.35-50;03.16-20k;03.90-110;05. 1600;04.8-
B89237;7;A;D;2;50;42736;43099;363;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B89239;8;A;D;1;10;42736;43084;348;04.35-50;05.24-30k;05.130-150;06. 1800;04.8-
B89240;9;A;D;1;50;42828;43053;225;04.35-50;07.35-40k;07.>200;05. 1600;04.8-
B89240;9;A;D;1;50;42736;42827;91;04.35-50;07.35-40k;07.>200;05. 1600;04.8-
B89241;9;S;D;2;50;42736;43053;317;04.35-50;04.20-24k;04.110-130;05. 1600;04.8-
B89242;1;A;G;1;20;42736;43053;317;03.28-35;03.16-20k;04.110-130;04. 1400;03.5-7
B89243;7;A;D;1;50;42736;43053;317;04.35-50;02.10-16k;02.70-90;03. 1200;04.8-
B89245;9;A;G;1;50;42736;43069;333;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B89247;9;A;D;1;20;42736;43054;318;02.25-28;05.24-30k;05.130-150;05. 1600;03.5-7
B89250;10;A;D;1;50;42736;43056;320;04.35-50;04.20-24k;03.90-110;04. 1400;04.8-
B89252;9;A;G;1;50;42736;43069;333;05.50-65;02.10-16k;04.110-130;04. 1400;04.8-
B89254;10;A;D;1;50;42736;43053;317;05.50-65;04.20-24k;04.110-130;07. >1800;04.8-
B89255;9;A;D;2;50;42736;43053;317;06.>=65;02.10-16k;02.70-90;03. 1200;04.8-
B89256;3;A;D;1;10;42736;43053;317;05.50-65;06.30-35k;06.150-200;05. 1600;04.8-
B89257;8;A;D;1;50;42736;43097;361;05.50-65;04.20-24k;05.130-150;05. 1600;04.8-
B89258;2;A;G;2;0;42736;43054;318;01.18-25;01.<10k;02.70-90;02. 1000;03.5-7
B89259;6;A;G;1;50;42736;43053;317;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B89260;10;A;G;2;50;42736;43053;317;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B89261;0;A;D;2;40;42885;43071;186;04.35-50;02.10-16k;03.90-110;03. 1200;02.2-4
B89261;10;A;G;2;40;42736;42884;148;04.35-50;01.<10k;01.<70;01.<800;02.2-4
B89262;5;A;G;2;50;42736;43053;317;03.28-35;02.10-16k;02.70-90;03. 1200;04.8-
B89263;10;S;D;1;0;42736;43053;317;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B89264;4;S;D;1;50;42736;43067;331;04.35-50;03.16-20k;04.110-130;05. 1600;04.8-
B89265;10;S;D;1;10;42736;43053;317;04.35-50;03.16-20k;03.90-110;06. 1800;04.8-
B89266;10;A;D;1;50;42736;43096;360;04.35-50;03.16-20k;03.90-110;04. 1400;04.8-
B89267;10;A;G;1;50;42736;43034;298;03.28-35;01.<10k;01.<70;02. 1000;04.8-
B89267;10;A;G;1;50;43035;43100;65;03.28-35;01.<10k;01.<70;02. 1000;04.8-
B89268;4;A;D;2;30;42767;43100;333;02.25-28;02.10-16k;03.90-110;03. 1200;04.8-
B89269;10;A;D;1;10;42736;42859;123;03.28-35;02.10-16k;02.70-90;06. 1800;04.8-
B89270;10;A;G;1;50;42736;43089;353;04.35-50;01.<10k;02.70-90;02. 1000;04.8-
B89271;8;A;D;2;50;42736;43054;318;03.28-35;03.16-20k;03.90-110;03. 1200;04.8-
B89272;10;S;D;1;10;42736;43053;317;03.28-35;04.20-24k;02.70-90;07. >1800;04.8-
B89273;8;A;D;1;50;42736;43053;317;04.35-50;03.16-20k;03.90-110;05. 1600;04.8-
B89274;10;A;G;1;50;42760;43100;340;05.50-65;03.16-20k;04.110-130;04. 1400;04.8-
B89275;5;A;D;1;50;42736;43053;317;04.35-50;05.24-30k;05.130-150;05. 1600;04.8-
B89276;8;A;G;2;50;42736;43060;324;05.50-65;01.<10k;01.<70;01.<800;04.8-
B89277;10;A;G;1;50;42736;43094;358;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B89278;4;A;D;1;50;42736;43069;333;04.35-50;04.20-24k;04.110-130;06. 1800;04.8-
B89279;7;A;D;2;50;42736;43053;317;03.28-35;02.10-16k;02.70-90;03. 1200;04.8-
B89280;1;A;G;2;50;42736;43053;317;05.50-65;02.10-16k;03.90-110;03. 1200;04.8-
B89281;10;A;G;1;50;42736;43069;333;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B89282;4;A;G;2;50;42736;43083;347;02.25-28;02.10-16k;02.70-90;03. 1200;03.5-7
B89283;1;A;D;1;50;42736;43043;307;05.50-65;05.24-30k;05.130-150;05. 1600;04.8-
B89283;1;A;D;1;50;43044;43100;56;05.50-65;05.24-30k;05.130-150;05. 1600;04.8-
B89284;10;S;D;1;10;42736;43078;342;04.35-50;02.10-16k;02.70-90;06. 1800;04.8-
B89285;9;A;D;2;50;42736;43053;317;02.25-28;02.10-16k;03.90-110;05. 1600;02.2-4
B89286;1;A;D;1;50;42736;43053;317;03.28-35;02.10-16k;03.90-110;03. 1200;04.8-
B89287;1;S;D;1;50;42736;43053;317;04.35-50;02.10-16k;02.70-90;03. 1200;04.8-
B89288;5;A;G;2;50;42736;43016;280;03.28-35;03.16-20k;04.110-130;03. 1200;04.8-
B89289;10;A;D;1;50;42736;43080;344;05.50-65;02.10-16k;03.90-110;04. 1400;04.8-
B89290;9;A;G;2;50;42736;43053;317;02.25-28;01.<10k;01.<70;03. 1200;03.5-7
B89291;1;A;D;2;40;42736;43053;317;01.18-25;02.10-16k;04.110-130;04. 1400;02.2-4
B89292;10;A;D;2;50;42736;43053;317;04.35-50;02.10-16k;01.<70;03. 1200;04.8-
B89293;4;S;D;1;50;42853;43053;200;04.35-50;04.20-24k;06.150-200;06. 1800;04.8-
B89293;4;S;D;1;50;42736;42852;116;04.35-50;04.20-24k;06.150-200;06. 1800;04.8-
B89294;7;S;G;2;50;42736;42787;51;04.35-50;02.10-16k;04.110-130;03. 1200;04.8-
B89295;10;A;G;1;0;42736;43074;338;04.35-50;03.16-20k;05.130-150;04. 1400;03.5-7
B89296;10;A;D;1;0;42736;43053;317;03.28-35;02.10-16k;03.90-110;04. 1400;04.8-
B89297;1;A;D;1;50;42736;43053;317;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B89298;10;A;D;1;50;42736;43063;327;05.50-65;02.10-16k;03.90-110;04. 1400;04.8-
B89299;1;A;D;2;50;42736;43053;317;03.28-35;02.10-16k;03.90-110;03. 1200;03.5-7
B89300;8;A;G;1;50;42736;43053;317;04.35-50;02.10-16k;04.110-130;03. 1200;04.8-
B89301;7;S;D;1;50;42736;43056;320;03.28-35;05.24-30k;05.130-150;05. 1600;04.8-
B89302;1;A;D;1;50;42736;42909;173;04.35-50;05.24-30k;05.130-150;06. 1800;04.8-
B89303;5;A;D;1;20;42736;43053;317;03.28-35;04.20-24k;05.130-150;05. 1600;04.8-
B89304;10;A;D;2;50;42736;43060;324;04.35-50;02.10-16k;04.110-130;04. 1400;03.5-7
B89305;10;A;D;1;50;42736;43053;317;04.35-50;02.10-16k;03.90-110;03. 1200;04.8-
B89307;1;A;G;2;50;42736;43053;317;03.28-35;02.10-16k;02.70-90;02. 1000;04.8-
B89308;8;A;D;2;50;42736;43053;317;04.35-50;02.10-16k;02.70-90;03. 1200;04.8-
B89309;10;A;D;1;50;42736;43093;357;06.>=65;02.10-16k;03.90-110;05. 1600;04.8-
B89310;10;A;D;2;50;42736;43055;319;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B89311;1;S;D;2;50;42736;43053;317;04.35-50;05.24-30k;05.130-150;04. 1400;04.8-
B89313;5;A;D;1;50;42736;43068;332;06.>=65;02.10-16k;02.70-90;03. 1200;04.8-
B89314;10;A;D;2;0;42736;43053;317;04.35-50;02.10-16k;01.<70;03. 1200;03.5-7
B89315;7;A;D;1;50;42736;43069;333;05.50-65;02.10-16k;04.110-130;04. 1400;04.8-
B89316;10;A;D;1;50;42736;43062;326;04.35-50;02.10-16k;04.110-130;04. 1400;04.8-
B89317;1;A;D;2;50;42736;43053;317;04.35-50;04.20-24k;06.150-200;07. >1800;04.8-
B89318;1;A;G;1;50;42736;43053;317;06.>=65;02.10-16k;04.110-130;03. 1200;04.8-
B89319;7;A;D;2;50;42736;43082;346;03.28-35;04.20-24k;06.150-200;04. 1400;04.8-
B89320;10;A;G;1;30;42736;43054;318;04.35-50;02.10-16k;03.90-110;03. 1200;04.8-
B89321;10;A;D;1;50;42736;43082;346;06.>=65;02.10-16k;03.90-110;05. 1600;04.8-
B89322;8;A;D;2;50;42736;43053;317;05.50-65;02.10-16k;03.90-110;04. 1400;04.8-
B89323;10;A;D;1;20;42736;43056;320;03.28-35;03.16-20k;04.110-130;04. 1400;02.2-4
B89324;2;A;G;2;50;42736;43063;327;05.50-65;01.<10k;01.<70;02. 1000;04.8-
B89325;1;A;D;2;50;42736;43053;317;03.28-35;04.20-24k;03.90-110;04. 1400;04.8-
B89326;10;A;G;1;40;42736;43053;317;04.35-50;04.20-24k;05.130-150;07. >1800;04.8-
B89327;9;A;G;1;50;42736;43053;317;03.28-35;02.10-16k;04.110-130;03. 1200;03.5-7
B89328;8;A;G;1;0;42736;43053;317;04.35-50;02.10-16k;04.110-130;04. 1400;03.5-7
B89329;1;A;G;2;50;42931;43053;122;01.18-25;02.10-16k;03.90-110;02. 1000;01.0-1
B89329;1;A;G;2;50;42736;42930;194;05.50-65;02.10-16k;03.90-110;02. 1000;04.8-
B89330;6;A;D;1;50;42736;43099;363;02.25-28;03.16-20k;03.90-110;03. 1200;04.8-
B89331;7;A;D;2;40;42736;43053;317;02.25-28;01.<10k;01.<70;03. 1200;01.0-1
B89332;9;A;G;1;50;42736;43070;334;06.>=65;03.16-20k;05.130-150;04. 1400;04.8-
B89334;10;A;G;1;50;42736;43086;350;04.35-50;02.10-16k;02.70-90;04. 1400;04.8-
B89336;6;A;D;1;50;42736;43055;319;04.35-50;03.16-20k;04.110-130;05. 1600;04.8-
B89337;5;A;D;1;50;42736;42749;13;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B89337;10;A;G;1;50;42751;43056;305;04.35-50;02.10-16k;04.110-130;03. 1200;04.8-
B89338;10;A;D;1;30;42737;43083;346;04.35-50;03.16-20k;04.110-130;04. 1400;03.5-7
B89339;10;S;D;1;10;42736;43053;317;03.28-35;02.10-16k;04.110-130;04. 1400;03.5-7
B89340;1;A;D;1;50;42736;43053;317;04.35-50;04.20-24k;04.110-130;05. 1600;04.8-
B89341;3;S;D;1;30;42736;43064;328;04.35-50;04.20-24k;05.130-150;05. 1600;04.8-
B89342;10;S;G;2;20;42736;42839;103;03.28-35;01.<10k;04.110-130;02. 1000;01.0-1
B89343;9;A;G;1;50;42736;43070;334;04.35-50;02.10-16k;02.70-90;02. 1000;04.8-
B89344;1;A;G;1;50;42736;43053;317;04.35-50;02.10-16k;03.90-110;03. 1200;04.8-
B89345;3;A;D;2;50;42747;43100;353;03.28-35;03.16-20k;03.90-110;04. 1400;04.8-
B89346;10;S;D;1;10;42736;43053;317;03.28-35;04.20-24k;03.90-110;07. >1800;04.8-
B89347;10;A;D;2;40;42787;42971;184;05.50-65;03.16-20k;04.110-130;05. 1600;04.8-
B89347;10;A;D;2;40;42973;43053;80;05.50-65;04.20-24k;06.150-200;05. 1600;04.8-
B89347;10;A;G;2;40;42736;42786;50;05.50-65;01.<10k;04.110-130;02. 1000;04.8-
B89348;10;A;G;1;50;42736;43054;318;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B89350;10;A;G;1;50;42736;43057;321;04.35-50;01.<10k;02.70-90;03. 1200;04.8-
B89351;1;A;G;1;50;42736;43053;317;05.50-65;02.10-16k;02.70-90;02. 1000;04.8-
B89352;10;A;G;2;50;42736;42860;124;05.50-65;01.<10k;02.70-90;02. 1000;04.8-
B89353;1;A;G;1;50;42736;43053;317;05.50-65;03.16-20k;03.90-110;03. 1200;04.8-
B89354;8;A;D;1;50;42736;43069;333;04.35-50;03.16-20k;02.70-90;07. >1800;04.8-
B89355;5;A;G;2;50;42736;43053;317;03.28-35;02.10-16k;02.70-90;03. 1200;04.8-
B89356;10;A;G;1;0;42736;43055;319;06.>=65;01.<10k;02.70-90;02. 1000;04.8-
B89357;2;A;D;1;50;42780;43042;262;02.25-28;03.16-20k;04.110-130;04. 1400;04.8-
B89357;2;A;D;1;50;42736;42779;43;02.25-28;03.16-20k;04.110-130;04. 1400;04.8-
B89357;2;A;D;1;50;43043;43100;57;02.25-28;03.16-20k;04.110-130;04. 1400;04.8-
B89358;7;A;D;2;50;42736;43053;317;03.28-35;02.10-16k;03.90-110;03. 1200;04.8-
B89359;10;A;G;1;50;42736;43053;317;04.35-50;07.35-40k;07.>200;05. 1600;04.8-
B89360;3;A;G;2;50;42736;43053;317;03.28-35;02.10-16k;03.90-110;03. 1200;04.8-
B89361;7;A;D;1;50;42736;43079;343;02.25-28;02.10-16k;03.90-110;03. 1200;03.5-7
B89362;9;A;D;1;50;42736;43069;333;05.50-65;04.20-24k;05.130-150;05. 1600;04.8-
B89363;10;A;G;1;50;42736;43053;317;04.35-50;01.<10k;01.<70;02. 1000;04.8-
B89364;8;A;G;1;50;42736;43053;317;03.28-35;01.<10k;03.90-110;03. 1200;04.8-
B89365;10;S;G;2;0;42736;43053;317;03.28-35;02.10-16k;03.90-110;03. 1200;03.5-7
B89366;5;A;G;2;50;42736;43088;352;02.25-28;01.<10k;02.70-90;02. 1000;03.5-7
B89367;7;A;G;2;50;42736;43057;321;04.35-50;02.10-16k;02.70-90;03. 1200;01.0-1
B89368;9;A;D;1;50;42736;43056;320;05.50-65;02.10-16k;02.70-90;03. 1200;04.8-
B89369;8;A;D;1;50;42736;43100;364;05.50-65;04.20-24k;05.130-150;07. >1800;04.8-
B89371;10;A;D;1;50;42736;43053;317;04.35-50;02.10-16k;03.90-110;04. 1400;04.8-
B89372;10;A;D;1;50;42736;43053;317;05.50-65;03.16-20k;03.90-110;04. 1400;04.8-
B89373;4;S;D;1;0;42736;43064;328;02.25-28;02.10-16k;03.90-110;04. 1400;04.8-
B89374;10;A;D;1;50;42736;43053;317;05.50-65;01.<10k;01.<70;02. 1000;04.8-
B89375;9;S;D;2;50;42736;43057;321;03.28-35;01.<10k;04.110-130;06. 1800;03.5-7
B89376;2;A;G;1;50;42736;43054;318;06.>=65;02.10-16k;02.70-90;02. 1000;04.8-
B89377;10;A;G;2;20;42736;43053;317;04.35-50;02.10-16k;04.110-130;03. 1200;04.8-
B89378;6;A;D;1;50;42736;43091;355;04.35-50;03.16-20k;04.110-130;05. 1600;04.8-
B89379;10;A;D;1;50;42750;43100;350;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B89380;1;A;D;1;50;42736;43053;317;05.50-65;05.24-30k;06.150-200;05. 1600;04.8-
B89381;3;A;D;2;50;42736;43091;355;04.35-50;03.16-20k;04.110-130;04. 1400;04.8-
B89382;8;S;D;1;50;42736;43053;317;04.35-50;03.16-20k;03.90-110;05. 1600;04.8-
B89383;9;A;D;2;50;42736;43055;319;04.35-50;07.35-40k;07.>200;05. 1600;04.8-
B89384;10;A;G;1;50;42736;43053;317;05.50-65;01.<10k;02.70-90;02. 1000;04.8-
B89385;1;S;D;1;50;42736;43053;317;06.>=65;05.24-30k;06.150-200;07. >1800;04.8-
B89386;9;A;D;1;50;42736;43055;319;04.35-50;02.10-16k;02.70-90;03. 1200;03.5-7
B89387;10;A;D;1;50;42736;43054;318;04.35-50;02.10-16k;04.110-130;05. 1600;04.8-
B89388;10;S;G;1;30;42736;43053;317;04.35-50;05.24-30k;06.150-200;05. 1600;02.2-4
B89389;10;A;G;1;50;42744;43053;309;03.28-35;01.<10k;01.<70;02. 1000;04.8-
B89389;10;A;G;1;50;42736;42743;7;03.28-35;01.<10k;01.<70;02. 1000;04.8-
B89390;10;A;D;1;50;42736;43053;317;05.50-65;02.10-16k;01.<70;03. 1200;04.8-
B89391;7;S;D;1;50;42736;43053;317;04.35-50;05.24-30k;06.150-200;06. 1800;04.8-
B89392;8;A;D;1;50;42736;43069;333;04.35-50;03.16-20k;03.90-110;04. 1400;04.8-
B89393;10;S;D;1;20;42736;43053;317;03.28-35;02.10-16k;03.90-110;04. 1400;01.0-1
B89394;5;A;D;1;50;42736;43053;317;04.35-50;01.<10k;01.<70;03. 1200;04.8-
B89395;1;A;D;2;50;42736;43053;317;03.28-35;04.20-24k;03.90-110;05. 1600;03.5-7
B89396;5;A;G;2;20;42736;43061;325;05.50-65;01.<10k;01.<70;03. 1200;04.8-
B89397;2;A;D;1;50;42736;43074;338;06.>=65;02.10-16k;03.90-110;04. 1400;04.8-
B89398;9;S;D;1;40;42736;43053;317;05.50-65;02.10-16k;01.<70;04. 1400;04.8-
B89399;6;A;D;1;50;42932;43054;122;03.28-35;02.10-16k;05.130-150;05. 1600;04.8-
B89399;6;A;D;1;50;42736;42845;109;03.28-35;04.20-24k;04.110-130;04. 1400;04.8-
B89399;6;A;D;1;50;42846;42931;85;03.28-35;04.20-24k;05.130-150;05. 1600;04.8-
B89400;8;A;D;2;50;42736;43053;317;03.28-35;01.<10k;01.<70;03. 1200;04.8-
