ID_POL;Antigüedad;Forma_Pago;Potencia;Peso;Valor;Comb;Sexo;Edad;Carnet;Bonus_RC;start_date;end_date
B84981;10;A;140;1430;17046,59;D;2;28;6;20;01/01/2017;10/11/2017
B84982;10;A;97;1480;19839,41;D;1;58;10;50;01/01/2017;10/11/2017
B84983;9;A;143;1590;29088,05;D;1;69;10;50;01/01/2017;15/11/2017
B84984;6;A;115;1257;13921,14;G;1;32;10;20;01/01/2017;19/11/2017
B84985;5;A;85;1100;12010,42;D;2;23;1;50;01/01/2017;10/11/2017
B84986;9;A;71;1267;12706,21;D;1;47;10;50;10/01/2017;31/12/2017
B84987;8;S;110;1261;16203,25;D;1;20;2;50;01/01/2017;14/11/2017
B84988;7;A;100;1215;16083,4;D;1;50;10;50;01/01/2017;10/11/2017
B84989;10;A;68;1109;10298,67;D;2;53;10;30;01/01/2017;10/11/2017
B84990;7;A;100;1305;15203,25;D;1;48;10;50;01/01/2017;11/11/2017
B84991;10;A;100;1393;12391,14;G;2;38;4;10;01/01/2017;10/11/2017
B84992;9;S;100;1293;14363,67;D;2;44;9;10;01/01/2017;06/12/2017
B84993;9;S;170;1540;29358,69;G;1;53;10;50;01/01/2017;15/11/2017
B84995;10;A;75;885;6714,44;G;1;46;5;20;14/08/2017;10/11/2017
B84995;10;A;90;1075;11849,22;G;1;46;5;20;01/01/2017;13/08/2017
B84996;10;A;110;1325;11035,99;D;2;32;8;20;01/01/2017;12/11/2017
B84997;10;S;115;1265;13905,59;D;1;28;9;50;01/01/2017;15/11/2017
B84998;8;A;105;1251;16028,77;D;1;60;10;50;05/01/2017;31/12/2017
B84999;10;A;55;730;6596,47;G;2;50;10;50;01/01/2017;10/11/2017
B85000;9;S;88;1770;17930;D;1;53;10;50;01/01/2017;15/11/2017
B85001;5;A;116;1165;20075,05;G;2;47;10;50;01/01/2017;10/11/2017
B85002;1;A;136;1525;29076,31;D;1;61;10;50;01/01/2017;18/11/2017
B85003;10;A;70;1010;9235,06;D;1;54;10;50;01/01/2017;10/11/2017
B85004;10;A;100;1361;18716,56;D;1;28;10;50;01/01/2017;15/11/2017
B85005;7;A;82;1030;12063,07;D;2;33;7;50;01/01/2017;24/11/2017
B85006;10;A;100;1150;13876,01;D;1;34;10;50;01/01/2017;19/03/2017
B85006;10;A;110;1350;19203,07;D;1;34;10;50;20/03/2017;10/11/2017
B85007;3;A;140;2066;35530;D;1;35;10;50;01/01/2017;19/11/2017
B85009;6;A;85;1015;12126,63;D;1;58;10;50;01/01/2017;12/11/2017
B85011;7;A;70;1052;9659,15;G;1;39;10;50;01/01/2017;04/12/2017
B85012;8;A;68;1085;10896,4;D;1;49;10;50;01/01/2017;25/11/2017
B85013;8;A;70;1090;12742,13;D;2;51;10;50;01/01/2017;14/11/2017
B85014;3;A;105;1243;17855,88;D;1;51;10;30;01/01/2017;09/11/2017
B85014;3;A;105;1243;17855,88;D;1;51;10;40;10/11/2017;24/11/2017
B85016;10;A;64;1090;9869,81;D;1;75;10;50;01/01/2017;18/11/2017
B85017;5;A;68;855;6029,83;G;2;26;5;50;01/01/2017;10/11/2017
B85018;10;A;98;1160;11685,22;G;2;34;9;50;01/01/2017;10/09/2017
B85018;10;A;98;1160;11685,22;G;2;34;9;50;11/09/2017;15/11/2017
B85019;8;A;163;1340;22991,03;D;2;53;10;50;01/01/2017;17/12/2017
B85020;10;A;58;910;9006,66;D;1;43;10;30;01/01/2017;10/11/2017
B85022;10;S;112;1298;14382,41;D;2;31;10;50;01/01/2017;11/11/2017
B85025;1;A;130;1429;14308,94;D;2;42;10;50;01/01/2017;12/11/2017
B85026;9;A;136;1580;19439,02;D;1;30;10;50;01/01/2017;05/12/2017
B85027;10;A;125;1289;16092,19;G;1;56;10;30;01/01/2017;10/11/2017
B85028;10;A;64;1125;9786;D;1;37;2;40;01/01/2017;07/12/2017
B85029;1;A;143;1565;25723,5;D;1;58;10;50;01/01/2017;10/11/2017
B85030;5;A;110;1437;20211,41;D;2;47;9;50;01/01/2017;15/11/2017
B85031;9;A;60;860;6875,93;G;1;60;10;50;01/01/2017;26/12/2017
B85032;6;A;75;1180;12344,54;D;1;43;10;50;01/01/2017;10/11/2017
B85033;7;A;70;1176;10891,19;D;2;26;8;50;01/01/2017;20/12/2017
B85034;1;A;110;1270;14926,83;G;1;43;1;50;01/01/2017;10/11/2017
B85035;7;A;90;1197;12964,36;D;2;29;10;50;01/01/2017;15/11/2017
B85037;10;S;163;1920;25320,64;D;1;40;10;20;01/01/2017;11/11/2017
B85038;10;A;100;1150;13167,5;D;2;35;7;50;01/01/2017;10/11/2017
B85039;9;A;150;1440;25335,35;G;1;52;10;50;01/01/2017;10/11/2017
B85040;10;A;65;979;9332,91;D;2;23;5;50;03/07/2017;27/11/2017
B85040;10;A;65;979;9332,91;D;2;49;10;50;01/01/2017;02/07/2017
B85041;10;S;75;1116;10554,36;G;1;34;2;20;01/01/2017;10/11/2017
B85042;9;A;90;1230;13988,99;G;1;41;10;50;01/01/2017;30/11/2017
B85043;1;S;90;1033;8943,55;D;1;31;9;50;01/01/2017;10/11/2017
B85044;1;A;115;1415;20456,56;D;1;58;10;50;01/01/2017;10/11/2017
B85045;6;A;100;1305;16998,95;D;1;41;10;50;01/01/2017;10/11/2017
B85046;10;A;100;1150;13876,01;D;1;45;10;50;01/01/2017;11/11/2017
B85047;10;A;100;1150;14242,48;D;1;60;10;50;01/01/2017;04/12/2017
B85048;2;A;90;1210;12985,67;D;2;53;8;20;01/01/2017;12/11/2017
B85049;9;A;105;1195;13484,93;G;1;37;10;50;01/01/2017;11/11/2017
B85051;10;A;177;1630;35998,75;D;1;70;10;50;01/01/2017;10/11/2017
B85052;10;A;68;1152;10121,95;D;2;33;10;50;01/01/2017;30/11/2017
B85053;10;T;255;1680;39682,42;G;1;36;10;50;01/01/2017;10/11/2017
B85054;10;A;167;1219;14387,53;G;1;60;10;50;01/01/2017;11/11/2017
B85055;2;A;90;1090;14731,59;D;2;29;6;50;01/01/2017;19/11/2017
B85056;10;A;90;1068;10455,68;G;2;31;10;50;24/03/2017;10/11/2017
B85056;10;A;60;885;7747,42;G;2;31;10;50;01/01/2017;23/03/2017
B85057;10;A;90;1300;17345,79;D;1;57;10;50;01/01/2017;11/11/2017
B85058;10;A;60;995;7551,89;G;1;44;10;20;01/01/2017;10/11/2017
B85059;10;A;100;1175;15432,99;D;2;46;10;50;01/01/2017;20/12/2017
B85061;5;A;70;947;12980,15;D;1;41;10;50;01/01/2017;22/11/2017
B85063;1;A;115;1748;23169,06;D;1;54;10;50;01/01/2017;11/11/2017
B85064;8;A;70;1049;9364,62;D;1;47;10;50;01/01/2017;10/11/2017
B85065;10;S;115;1243;16447,21;G;1;47;10;50;01/01/2017;10/11/2017
B85067;9;A;102;1205;14550,66;G;1;31;10;40;01/01/2017;17/11/2017
B85068;3;A;110;1215;19068,97;D;1;33;10;50;01/01/2017;10/11/2017
B85069;10;A;99;1920;23145,28;D;1;48;10;50;01/01/2017;13/11/2017
B85070;7;A;120;1290;18126,63;D;1;28;7;50;01/01/2017;30/11/2017
B85071;10;A;60;925;7132,54;G;1;42;7;50;01/01/2017;10/11/2017
B85072;7;S;150;1505;25348,76;D;1;44;10;50;01/01/2017;28/09/2017
B85072;7;S;150;1505;25348,76;D;1;44;10;50;29/09/2017;10/11/2017
B85073;6;A;80;946;8892,34;G;2;41;10;50;06/01/2017;31/12/2017
B85074;10;A;92;1252;14583,86;D;1;41;10;50;01/01/2017;11/11/2017
B85077;9;S;192;1405;22467,52;G;2;49;10;50;30/06/2017;10/11/2017
B85077;10;S;170;1466;18833,28;G;2;49;10;50;01/01/2017;29/06/2017
B85078;9;A;105;1251;17086,04;D;1;28;10;50;01/01/2017;19/12/2017
B85079;10;A;55;790;6640,64;G;2;28;7;50;01/01/2017;10/11/2017
B85080;4;A;110;1085;12386,72;G;1;44;10;50;01/01/2017;10/11/2017
B85081;5;A;115;1297;15837,4;G;2;51;10;50;01/01/2017;24/11/2017
B85082;9;A;115;1814;21418,65;D;1;31;10;50;01/01/2017;10/11/2017
B85084;8;A;105;1250;16079,11;D;1;31;10;50;01/01/2017;29/11/2017
B85085;10;A;90;1270;12952,95;D;1;29;10;50;01/01/2017;20/11/2017
B85086;5;A;110;1266;17554,16;D;2;65;10;40;01/01/2017;10/11/2017
B85087;10;A;90;1147;9733,46;D;1;37;10;50;01/01/2017;10/11/2017
B85088;8;A;136;1620;21447,15;D;1;34;10;50;01/01/2017;07/11/2017
B85088;8;A;136;1620;21447,15;D;1;34;10;50;08/11/2017;31/12/2017
B85089;9;A;65;854;6820,87;G;1;51;10;50;01/01/2017;01/12/2017
B85090;10;A;115;1617;19177,28;D;1;49;10;50;01/01/2017;10/11/2017
B85091;10;A;100;920;9353,66;G;2;40;10;50;01/01/2017;28/11/2017
B85092;7;A;100;1324;21077,38;G;1;32;10;50;07/02/2017;31/12/2017
B85093;10;A;90;1199;14843,53;D;1;38;10;50;01/01/2017;26/11/2017
B85094;1;A;143;1565;25723,5;D;1;48;10;50;01/01/2017;10/11/2017
B85095;7;A;90;1197;12964,36;D;2;26;7;50;01/01/2017;11/11/2017
B85096;10;A;80;920;8656,42;G;2;60;10;50;01/01/2017;08/07/2017
B85097;10;A;105;1132;13216,84;G;2;52;10;50;01/01/2017;10/11/2017
B85098;10;A;252;1295;44312,58;G;1;35;10;50;01/01/2017;10/11/2017
B85099;10;A;130;1507;18787,73;D;2;42;10;50;01/01/2017;01/12/2017
B85100;5;A;100;1171;13273,79;D;1;61;10;50;01/01/2017;11/11/2017
B85101;9;A;86;1035;8480,19;G;1;73;10;50;01/01/2017;12/11/2017
B85103;1;A;110;1733;17344,74;D;1;43;10;50;01/01/2017;10/11/2017
B85104;10;A;75;1025;9133,12;G;1;62;10;50;01/01/2017;30/11/2017
B85105;6;A;68;1141;11575,86;D;2;49;10;0;01/01/2017;11/11/2017
B85106;10;A;105;1220;15187,11;D;1;34;10;50;01/01/2017;10/11/2017
B85107;10;A;100;1150;14242,48;D;2;40;10;50;01/01/2017;05/11/2017
B85108;7;A;105;1435;19101,88;D;2;30;9;50;01/01/2017;10/11/2017
B85109;8;A;95;1041;13075,86;D;1;42;10;50;01/01/2017;24/09/2017
B85109;8;A;95;1041;13075,86;D;1;42;10;50;25/09/2017;11/11/2017
B85110;2;A;75;857;11814,88;G;1;71;10;50;01/01/2017;26/10/2017
B85110;2;A;75;857;11814,88;G;1;71;10;50;27/10/2017;11/11/2017
B85111;10;A;110;1421;16641,25;D;1;49;10;50;01/01/2017;11/11/2017
B85112;5;A;80;957;10975,61;G;2;26;7;30;01/01/2017;14/11/2017
B85113;10;A;150;1175;16616,96;G;1;58;10;50;01/01/2017;11/11/2017
B85114;10;A;40;680;5164,95;G;1;31;1;50;01/01/2017;10/11/2017
B85116;9;A;120;1310;17384,21;D;1;20;2;50;16/10/2017;10/11/2017
B85116;9;A;120;1310;17384,21;D;1;46;10;50;01/01/2017;15/10/2017
B85118;8;A;75;1135;10955,17;D;2;36;10;50;01/01/2017;22/11/2017
B85121;4;A;105;1480;17172,16;D;1;32;10;50;01/01/2017;10/11/2017
B85122;1;A;85;1029;10997,71;G;2;28;9;50;01/01/2017;11/11/2017
B85123;9;S;65;1055;12376,34;D;1;28;8;50;12/04/2017;11/11/2017
B85123;10;S;65;1206;12371,14;D;1;28;8;50;03/04/2017;11/04/2017
B85123;10;S;65;1065;9894,71;D;1;28;8;50;01/01/2017;02/04/2017
B85124;10;A;115;1487;16365,86;D;1;42;5;50;12/06/2017;10/11/2017
B85124;10;A;60;835;7052,46;G;1;42;5;50;01/01/2017;11/06/2017
B85125;5;A;75;965;9909,59;G;1;30;10;0;01/01/2017;10/11/2017
B85127;3;A;90;1008;13732,41;D;1;47;10;50;01/01/2017;14/11/2017
B85128;4;A;150;1585;19347,33;D;1;47;10;50;01/01/2017;11/11/2017
B85129;6;A;150;1560;17259,67;D;1;60;10;50;02/02/2017;31/12/2017
B85130;9;A;100;1655;17041,38;D;1;38;10;50;01/01/2017;11/11/2017
B85131;10;A;65;1145;11946,95;D;2;52;10;50;01/01/2017;30/11/2017
B85132;9;A;115;1175;13105,69;G;1;51;10;50;01/01/2017;28/12/2017
B85133;10;S;122;1875;17468,44;D;1;62;10;50;01/01/2017;11/11/2017
B85134;10;A;115;1410;22503,23;D;1;49;10;50;01/01/2017;28/12/2017
B85135;7;S;110;1300;14519,51;G;1;28;8;20;24/03/2017;14/11/2017
B85135;7;S;110;1300;14519,51;G;1;28;8;20;01/01/2017;23/03/2017
B85136;7;A;140;1615;24174,74;D;1;44;10;50;01/01/2017;27/11/2017
B85137;10;A;90;980;9860,35;G;1;47;10;50;01/01/2017;28/11/2017
B85138;5;A;70;1184;12313,95;D;1;46;10;50;01/01/2017;05/11/2017
B85138;5;A;70;1184;12313,95;D;1;46;10;50;06/11/2017;31/12/2017
B85139;1;A;130;1501;17566,17;D;1;60;10;20;01/01/2017;11/11/2017
B85140;5;A;143;1310;20406,5;D;1;59;10;50;01/01/2017;23/11/2017
B85141;10;A;64;1152;11809,56;D;2;38;10;50;01/01/2017;09/12/2017
B85142;10;A;107;990;9813,4;G;1;45;10;50;01/01/2017;26/11/2017
B85143;10;A;45;925;9506,74;G;1;59;10;50;01/01/2017;11/11/2017
B85144;7;A;112;1260;18010,81;D;1;36;10;50;01/01/2017;17/12/2017
B85145;3;A;140;1380;23790,86;D;2;27;8;50;01/01/2017;30/11/2017
B85146;6;A;150;1490;25972,16;D;2;35;10;50;01/01/2017;21/11/2017
B85147;1;A;68;1125;12345,4;D;1;44;10;0;01/01/2017;11/11/2017
B85148;10;A;90;1300;16857,99;D;2;44;10;50;01/01/2017;11/11/2017
B85149;5;A;143;1345;23764,77;D;1;62;10;50;01/01/2017;11/11/2017
B85150;9;A;110;1176;11946,95;G;2;41;10;50;07/01/2017;08/12/2017
B85150;9;A;110;1176;11946,95;G;2;41;10;50;01/01/2017;06/01/2017
B85151;1;A;109;1371;15815,45;D;2;35;6;50;01/01/2017;11/11/2017
B85152;10;A;110;1286;14536,67;D;1;49;10;50;17/01/2017;31/12/2017
B85153;9;A;100;1329;17338,5;D;1;43;10;50;01/01/2017;16/12/2017
B85154;10;A;110;1176;13266,24;G;1;49;10;50;01/01/2017;23/11/2017
B85155;7;S;140;1410;18317,89;D;1;34;9;0;03/01/2017;31/12/2017
B85156;10;A;130;1226;18375,65;D;1;42;10;50;01/01/2017;11/11/2017
B85157;7;A;136;1505;23714,74;D;2;42;7;50;01/01/2017;11/11/2017
B85158;9;A;110;1200;14246,84;G;1;41;10;50;01/01/2017;17/11/2017
B85159;5;A;105;1250;15752,27;D;1;66;10;20;01/01/2017;11/11/2017
B85160;1;A;184;1715;34589,08;D;1;33;10;50;01/01/2017;11/11/2017
B85161;8;A;105;1405;16172,61;D;2;45;10;50;01/01/2017;28/11/2017
B85162;8;A;100;1135;15745,57;D;2;28;9;50;01/01/2017;11/11/2017
B85163;10;A;82;945;8116,34;G;2;30;9;50;01/01/2017;14/11/2017
B85165;6;A;140;1356;18276,42;G;1;45;10;50;21/08/2017;21/11/2017
B85165;6;A;140;1356;18276,42;G;1;45;10;50;17/07/2017;20/08/2017
B85165;10;A;60;1075;8005,67;G;1;45;10;50;01/01/2017;16/07/2017
B85166;10;A;90;1445;15342,91;D;2;38;3;30;01/01/2017;11/11/2017
B85167;5;A;126;1385;17764,23;D;1;63;10;50;01/01/2017;11/11/2017
B85168;9;A;135;1280;17681,1;G;1;46;10;50;01/01/2017;16/11/2017
B85169;10;A;75;1020;9918,14;G;1;54;10;10;01/01/2017;10/06/2017
B85169;10;A;75;1020;9918,14;G;1;54;10;10;11/06/2017;11/11/2017
B85170;9;A;60;1120;13974,75;D;1;39;10;50;01/01/2017;16/11/2017
B85171;10;A;60;855;7120,79;G;1;52;10;0;01/01/2017;11/11/2017
B85172;2;A;90;1280;14935,76;D;2;26;8;50;01/01/2017;28/11/2017
B85173;5;A;150;1462;21831,12;D;1;69;10;50;10/03/2017;26/11/2017
B85173;5;A;150;1462;21831,12;D;1;69;10;50;01/01/2017;09/03/2017
B85174;10;A;100;1204;11463,21;G;1;36;10;20;01/01/2017;11/11/2017
B85175;10;A;88;1750;17219;D;1;47;6;50;01/01/2017;11/11/2017
B85176;7;A;82;1300;11569,48;D;1;38;10;50;13/06/2017;05/08/2017
B85176;10;A;97;1410;11115,29;D;1;38;10;50;06/08/2017;10/11/2017
B85176;10;A;60;1064;9296,91;D;1;53;10;50;01/01/2017;12/06/2017
B85177;10;A;90;1124;10542,98;D;1;56;10;50;01/01/2017;22/11/2017
B85178;8;A;75;945;10099,85;G;1;26;8;40;01/01/2017;06/11/2017
B85178;8;A;75;945;10099,85;G;1;26;8;50;07/11/2017;31/12/2017
B85179;8;A;105;1490;18827,3;D;1;35;7;50;01/01/2017;11/11/2017
B85180;5;A;75;1065;11633,79;D;2;35;10;50;01/01/2017;30/11/2017
B85181;10;A;75;1080;11973,29;D;1;40;10;50;01/01/2017;11/11/2017
B85182;8;A;218;1420;31535,88;G;1;63;10;50;01/01/2017;28/11/2017
B85183;10;A;70;1022;11500;D;2;27;6;30;01/01/2017;20/11/2017
B85184;9;A;136;1580;19439,02;D;1;47;10;50;01/01/2017;30/11/2017
B85185;3;A;320;1660;65628,26;G;1;29;8;50;01/01/2017;05/12/2017
B85186;9;A;90;1185;12671,92;G;2;40;8;50;01/01/2017;11/11/2017
B85187;8;A;100;1169;13660,78;D;2;36;10;40;01/01/2017;14/11/2017
B85188;10;A;105;1429;16339,64;D;1;46;10;50;01/01/2017;28/11/2017
B85189;10;A;110;1250;11223,81;D;1;44;10;50;01/01/2017;11/11/2017
B85190;10;A;150;1128;17162,43;G;2;53;10;50;01/01/2017;04/02/2017
B85191;10;A;100;1188;11781,1;D;1;45;10;50;01/01/2017;06/12/2017
B85192;8;A;90;1149;12439,02;G;2;56;10;50;01/01/2017;14/11/2017
B85193;8;A;61;1010;9370,46;G;2;30;8;50;01/01/2017;11/11/2017
B85194;3;S;68;1115;14264,27;D;1;34;10;10;01/01/2017;12/11/2017
B85195;10;A;75;950;8502,12;G;1;39;10;0;01/01/2017;11/11/2017
B85196;9;A;90;1390;17365,15;D;1;45;10;50;01/01/2017;11/11/2017
B85197;6;A;66;925;8132,07;G;2;60;2;50;01/01/2017;11/11/2017
B85198;7;A;70;1060;11113,82;D;2;27;9;50;01/01/2017;10/12/2017
B85199;8;A;116;1485;24260,93;D;1;61;10;0;01/01/2017;11/11/2017
B85200;10;A;143;1100;17743,01;G;1;56;10;50;01/01/2017;11/11/2017
B85201;10;A;130;1151;18534,19;D;2;52;10;50;01/01/2017;23/09/2017
B85201;10;A;80;1013;9910,56;G;2;52;10;50;24/09/2017;11/11/2017
B85202;10;A;115;1775;23134,24;D;1;62;10;50;25/03/2017;11/11/2017
B85202;10;A;90;1405;15855,97;D;1;62;10;50;04/03/2017;24/03/2017
B85202;10;A;90;1405;15855,97;D;1;62;10;50;20/02/2017;03/03/2017
B85202;9;A;45;1170;0;G;1;62;10;50;01/01/2017;19/02/2017
B85203;10;A;150;1428;22102,81;D;1;34;10;50;01/01/2017;11/11/2017
B85204;10;A;120;1335;16212,57;D;1;31;10;20;01/01/2017;30/11/2017
B85206;6;A;105;1405;17016,51;D;1;52;6;50;01/01/2017;11/11/2017
B85207;10;A;100;1288;18444,76;D;2;27;8;50;01/01/2017;18/11/2017
B85208;10;A;90;1204;13036,28;D;2;66;10;50;01/01/2017;11/11/2017
B85209;5;A;90;1365;14675,49;D;2;46;10;50;01/01/2017;11/11/2017
B85210;6;S;60;870;7584,97;G;2;32;0;50;08/01/2017;31/12/2017
B85211;10;A;95;1945;10749,81;D;1;35;10;0;01/01/2017;22/06/2017
B85211;10;A;122;1900;21760,79;D;1;35;10;0;23/06/2017;11/11/2017
B85212;10;A;90;1145;10886,63;D;1;35;10;50;01/01/2017;11/11/2017
B85213;8;S;171;2270;36981,5;D;1;46;10;50;01/01/2017;29/11/2017
B85214;7;A;90;1344;16254,47;D;1;26;5;50;01/01/2017;11/11/2017
B85215;10;A;110;1063;12767,38;G;1;44;10;50;01/01/2017;03/12/2017
B85216;10;A;65;925;8686,51;D;2;33;9;20;01/01/2017;20/08/2017
B85217;3;S;75;1090;8031,53;D;2;26;3;50;01/01/2017;21/12/2017
B85218;5;A;110;1247;16454,58;D;1;45;10;50;01/01/2017;12/11/2017
B85219;10;A;112;1474;14854,59;D;2;31;6;50;01/01/2017;29/05/2017
B85221;10;S;82;930;7378,49;G;1;48;10;0;01/01/2017;11/11/2017
B85222;10;A;125;1810;24869,47;D;2;26;7;50;01/01/2017;27/11/2017
B85223;7;A;140;1340;22067,59;D;1;33;10;20;01/01/2017;11/11/2017
B85224;10;A;54;840;5765,8;G;1;36;7;30;01/01/2017;11/11/2017
B85225;6;A;105;1109;11175,41;G;1;71;10;50;25/01/2017;31/12/2017
B85226;8;A;100;1305;16167,85;D;1;38;10;50;01/01/2017;11/11/2017
B85227;10;A;343;1495;45323,07;G;1;46;10;50;01/01/2017;27/11/2017
B85229;9;A;98;1179;12844,05;G;1;52;10;40;01/01/2017;11/11/2017
B85230;7;A;150;1560;19410,57;D;1;42;10;50;01/01/2017;05/12/2017
B85231;10;A;95;1090;11898,09;G;1;70;10;50;01/01/2017;13/11/2017
B85232;10;A;110;1279;15471,55;D;2;40;3;50;01/01/2017;21/11/2017
B85233;5;A;120;1540;20569,1;D;1;48;10;50;01/01/2017;15/11/2017
B85234;5;A;85;1025;13033,86;G;2;51;10;30;01/01/2017;30/11/2017
B85235;10;A;90;1145;10886,63;D;1;38;10;50;01/01/2017;11/11/2017
B85236;10;A;122;1210;13536,59;G;1;39;10;50;01/01/2017;11/11/2017
B85237;2;A;142;1270;23625,25;G;1;48;10;30;01/01/2017;11/11/2017
B85239;1;S;90;1355;16122,2;D;1;43;10;20;01/01/2017;06/10/2017
B85239;1;S;90;1355;16122,2;D;1;43;10;20;07/10/2017;11/11/2017
B85242;9;A;100;1560;14267,93;D;1;75;10;50;01/01/2017;03/12/2017
B85243;6;A;150;1195;15508,71;G;1;45;10;50;01/01/2017;11/11/2017
B85244;9;A;90;1159;11300,36;D;1;34;10;0;01/01/2017;11/11/2017
B85246;3;A;170;1519;27684,07;D;1;50;10;50;01/01/2017;03/12/2017
B85247;6;A;100;1270;15080,21;D;1;31;10;50;01/01/2017;11/11/2017
B85248;10;A;150;1326;18499,86;D;1;34;10;20;04/08/2017;11/11/2017
B85248;10;A;90;1466;11795,48;D;1;34;10;20;01/01/2017;03/08/2017
B85249;6;A;90;1485;13232,76;D;1;52;10;50;01/01/2017;19/11/2017
B85249;6;A;90;1485;13232,76;D;1;52;10;50;20/11/2017;30/11/2017
B85250;4;A;69;800;6714,44;G;2;43;6;50;01/01/2017;23/11/2017
B85251;9;A;158;1972;23130;D;1;38;10;10;01/01/2017;23/11/2017
B85252;9;A;136;1335;18145,31;D;1;36;10;50;01/01/2017;27/11/2017
B85253;8;A;80;1037;9398,37;G;2;55;10;30;01/01/2017;11/11/2017
B85254;8;S;90;980;12289,67;D;1;44;6;50;01/01/2017;29/11/2017
B85255;10;A;110;1170;13959,08;D;1;74;10;50;01/01/2017;17/12/2017
B85256;9;A;5,4;350;8373,98;D;2;58;10;50;01/01/2017;11/11/2017
B85257;8;A;105;1250;16079,11;D;1;32;8;50;10/01/2017;30/11/2017
B85257;8;A;105;1250;16079,11;D;1;32;8;50;01/01/2017;09/01/2017
B85258;7;A;72;960;7346,59;G;2;53;10;50;01/01/2017;11/11/2017
B85259;1;A;85;970;11293,31;G;2;60;10;50;01/01/2017;14/11/2017
B85260;10;A;110;1146;11154,93;G;2;50;10;20;01/01/2017;18/11/2017
B85261;2;A;69;865;9812,6;G;2;34;10;30;01/01/2017;14/11/2017
B85262;10;A;100;1340;16916,73;D;2;31;6;50;01/01/2017;17/11/2017
B85263;8;A;120;1530;18502,1;D;1;52;10;50;01/01/2017;22/11/2017
B85264;10;A;68;1070;12720,46;D;1;42;10;50;01/01/2017;12/11/2017
B85265;6;A;120;1925;23133,25;D;1;47;10;10;01/01/2017;13/11/2017
B85266;10;A;100;1213;15796,79;D;2;29;10;40;01/01/2017;15/11/2017
B85267;7;A;71;1185;11127,38;D;2;37;10;50;01/01/2017;31/12/2017
B85268;8;A;225;1475;31524,9;G;1;45;10;50;01/01/2017;11/11/2017
B85269;9;A;60;900;7752,08;G;2;29;10;50;01/01/2017;11/11/2017
B85270;9;A;110;1210;14223,56;D;1;49;10;40;10/11/2017;28/11/2017
B85270;9;A;110;1210;14223,56;D;1;49;10;50;01/01/2017;09/11/2017
B85271;10;A;75;780;7230,93;G;1;74;10;50;01/01/2017;15/11/2017
B85272;8;A;100;1080;11720,57;G;2;33;10;50;01/01/2017;28/11/2017
B85273;10;A;143;1480;23242,27;D;1;30;8;50;01/01/2017;23/11/2017
B85274;5;S;126;1625;20284,55;D;1;42;10;50;01/01/2017;18/11/2017
B85275;9;A;90;1498;17605,06;D;1;35;10;50;01/01/2017;11/11/2017
B85276;10;A;110;1421;17072,14;D;1;60;10;50;01/01/2017;21/07/2017
B85276;10;A;110;1421;17072,14;D;1;60;10;50;22/07/2017;11/11/2017
B85277;3;A;105;1320;22902,25;D;1;33;10;50;27/01/2017;31/12/2017
B85278;6;A;115;1416;16933,33;D;1;32;10;50;01/01/2017;25/11/2017
B85279;10;A;68;1064;8172,84;G;2;41;10;20;01/01/2017;11/11/2017
B85281;0;A;92;1277;15426,36;D;1;51;10;50;31/01/2017;31/12/2017
B85283;2;A;85;1105;12637,83;G;1;74;10;50;01/01/2017;11/11/2017
B85284;10;S;90;1466;11795,48;D;1;36;2;50;01/01/2017;22/05/2017
B85285;6;A;112;1313;11524,28;D;1;68;10;50;01/01/2017;21/12/2017
B85286;10;A;68;1109;10298,67;D;1;38;10;50;01/01/2017;06/12/2017
B85287;10;A;50;910;6573,57;G;1;34;8;50;01/01/2017;11/11/2017
B85288;10;A;75;1170;13935,13;D;1;70;10;20;01/01/2017;11/11/2017
B85289;10;A;260;1320;42900;G;1;55;10;50;01/01/2017;11/11/2017
B85290;10;A;106;1097;9119,58;G;1;42;10;50;01/01/2017;11/11/2017
B85291;10;S;343;1495;45323,07;G;1;67;10;50;01/01/2017;11/11/2017
B85292;3;A;75;1115;14260,73;D;1;34;7;50;01/01/2017;15/11/2017
B85293;4;A;70;1184;12313,95;D;1;49;10;50;01/01/2017;11/11/2017
B85294;4;A;110;1194;17094,48;D;1;75;10;50;01/01/2017;11/12/2017
B85295;1;A;68;973;11480,08;G;2;45;7;50;01/01/2017;11/11/2017
B85296;8;A;97;1035;10797,26;G;2;27;8;50;18/01/2017;31/12/2017
B85297;10;A;90;1300;14625,94;D;1;47;10;50;01/01/2017;15/12/2017
B85298;10;A;110;1259;14854,28;D;1;39;10;50;01/01/2017;03/07/2017
B85298;10;A;75;945;10221,8;G;1;39;10;50;04/07/2017;11/11/2017
B85299;5;A;105;1280;19037,23;D;1;35;10;50;01/01/2017;11/11/2017
B85301;10;A;115;1410;22503,23;D;1;32;10;50;01/01/2017;11/11/2017
B85302;0;A;155;1968;26446;D;1;44;10;50;17/11/2017;06/12/2017
B85302;10;A;125;1289;15269,61;G;1;44;10;50;01/01/2017;16/11/2017
B85304;6;S;75;1392;12274,13;D;1;73;10;50;01/01/2017;11/11/2017
B85305;10;A;110;1380;17292,68;D;1;38;10;30;01/01/2017;15/05/2017
B85306;9;A;136;1410;23392,29;D;1;49;10;50;01/01/2017;25/11/2017
B85308;8;A;100;1165;12659,97;D;1;27;8;20;01/01/2017;29/11/2017
B85309;10;S;110;1259;12899,77;D;1;27;8;50;01/01/2017;11/11/2017
